SearchBayesianSkopt: Resuming 'ItemKNN_CFCBF_HybridRecommender_mixed_tversky' Failed, no such file exists.
SearchBayesianSkopt: New best config found. Config 0: {'topK': 404, 'shrink': 245, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.392927588112716, 'tversky_beta': 1.8133639822586698, 'ICM_weight': 1.1671118619726781} - results: PRECISION: 0.2118492, PRECISION_RECALL_MIN_DEN: 0.2134709, RECALL: 0.0463237, MAP: 0.1033523, MAP_MIN_DEN: 0.1041096, MRR: 0.4445567, NDCG: 0.2225481, F1: 0.0760238, HIT_RATE: 0.8748350, ARHR_ALL_HITS: 0.6748431, NOVELTY: 0.0052039, AVERAGE_POPULARITY: 0.7317080, DIVERSITY_MEAN_INTER_LIST: 0.6669775, DIVERSITY_HERFINDAHL: 0.9666929, COVERAGE_ITEM: 0.0306772, COVERAGE_ITEM_CORRECT: 0.0134559, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8740659, DIVERSITY_GINI: 0.0019128, SHANNON_ENTROPY: 5.3613456, RATIO_DIVERSITY_HERFINDAHL: 0.9670658, RATIO_DIVERSITY_GINI: 0.0077229, RATIO_SHANNON_ENTROPY: 0.4327394, RATIO_AVERAGE_POPULARITY: 3.5719243, RATIO_NOVELTY: 0.0306078, 
SearchBayesianSkopt: Config 87 is suboptimal. Config: {'topK': 423, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.0717426004301829, 'tversky_beta': 1.6626456711552664, 'ICM_weight': 10000.0} - results: PRECISION: 0.2127071, PRECISION_RECALL_MIN_DEN: 0.2144551, RECALL: 0.0468518, MAP: 0.1038694, MAP_MIN_DEN: 0.1046604, MRR: 0.4453017, NDCG: 0.2234206, F1: 0.0767896, HIT_RATE: 0.8764482, ARHR_ALL_HITS: 0.6772147, NOVELTY: 0.0052178, AVERAGE_POPULARITY: 0.7294554, DIVERSITY_MEAN_INTER_LIST: 0.6659301, DIVERSITY_HERFINDAHL: 0.9665881, COVERAGE_ITEM: 0.0362700, COVERAGE_ITEM_CORRECT: 0.0154494, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8756777, DIVERSITY_GINI: 0.0020321, SHANNON_ENTROPY: 5.3962452, RATIO_DIVERSITY_HERFINDAHL: 0.9669610, RATIO_DIVERSITY_GINI: 0.0082044, RATIO_SHANNON_ENTROPY: 0.4355563, RATIO_AVERAGE_POPULARITY: 3.5609283, RATIO_NOVELTY: 0.0306891, 
SearchBayesianSkopt: Config 88 is suboptimal. Config: {'topK': 1000, 'shrink': 342, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.26390562382937166, 'tversky_beta': 1.2109391881105585, 'ICM_weight': 10000.0} - results: PRECISION: 0.2040915, PRECISION_RECALL_MIN_DEN: 0.2058109, RECALL: 0.0441504, MAP: 0.1005263, MAP_MIN_DEN: 0.1013145, MRR: 0.4418982, NDCG: 0.2169074, F1: 0.0725964, HIT_RATE: 0.8592902, ARHR_ALL_HITS: 0.6636932, NOVELTY: 0.0051531, AVERAGE_POPULARITY: 0.7637310, DIVERSITY_MEAN_INTER_LIST: 0.5820704, DIVERSITY_HERFINDAHL: 0.9582028, COVERAGE_ITEM: 0.0164461, COVERAGE_ITEM_CORRECT: 0.0069771, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8585348, DIVERSITY_GINI: 0.0013267, SHANNON_ENTROPY: 4.8571316, RATIO_DIVERSITY_HERFINDAHL: 0.9585724, RATIO_DIVERSITY_GINI: 0.0053563, RATIO_SHANNON_ENTROPY: 0.3920419, RATIO_AVERAGE_POPULARITY: 3.7282486, RATIO_NOVELTY: 0.0303086, 
SearchBayesianSkopt: Config 89 is suboptimal. Config: {'topK': 285, 'shrink': 774, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0, 'ICM_weight': 16.383386140076123} - results: PRECISION: 0.2111160, PRECISION_RECALL_MIN_DEN: 0.2128602, RECALL: 0.0465677, MAP: 0.1022755, MAP_MIN_DEN: 0.1030624, MRR: 0.4406673, NDCG: 0.2210642, F1: 0.0763043, HIT_RATE: 0.8761549, ARHR_ALL_HITS: 0.6682751, NOVELTY: 0.0052030, AVERAGE_POPULARITY: 0.7283878, DIVERSITY_MEAN_INTER_LIST: 0.6790140, DIVERSITY_HERFINDAHL: 0.9678964, COVERAGE_ITEM: 0.0313417, COVERAGE_ITEM_CORRECT: 0.0130683, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8753846, DIVERSITY_GINI: 0.0019747, SHANNON_ENTROPY: 5.4220735, RATIO_DIVERSITY_HERFINDAHL: 0.9682698, RATIO_DIVERSITY_GINI: 0.0079726, RATIO_SHANNON_ENTROPY: 0.4376410, RATIO_AVERAGE_POPULARITY: 3.5557163, RATIO_NOVELTY: 0.0306024, 
SearchBayesianSkopt: Config 90 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0, 'ICM_weight': 1.0} - results: PRECISION: 0.1817495, PRECISION_RECALL_MIN_DEN: 0.1829987, RECALL: 0.0391877, MAP: 0.0836633, MAP_MIN_DEN: 0.0842090, MRR: 0.3948922, NDCG: 0.1898397, F1: 0.0644739, HIT_RATE: 0.8361197, ARHR_ALL_HITS: 0.5736406, NOVELTY: 0.0054232, AVERAGE_POPULARITY: 0.5936361, DIVERSITY_MEAN_INTER_LIST: 0.8996367, DIVERSITY_HERFINDAHL: 0.9899571, COVERAGE_ITEM: 0.0748103, COVERAGE_ITEM_CORRECT: 0.0358824, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8353846, DIVERSITY_GINI: 0.0078175, SHANNON_ENTROPY: 7.4367105, RATIO_DIVERSITY_HERFINDAHL: 0.9903390, RATIO_DIVERSITY_GINI: 0.0315623, RATIO_SHANNON_ENTROPY: 0.6002518, RATIO_AVERAGE_POPULARITY: 2.8979092, RATIO_NOVELTY: 0.0318972, 
SearchBayesianSkopt: Config 91 is suboptimal. Config: {'topK': 328, 'shrink': 1000, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 2.0, 'ICM_weight': 1.5057067815033183} - results: PRECISION: 0.2101994, PRECISION_RECALL_MIN_DEN: 0.2119497, RECALL: 0.0458936, MAP: 0.1034956, MAP_MIN_DEN: 0.1044558, MRR: 0.4489539, NDCG: 0.2226142, F1: 0.0753383, HIT_RATE: 0.8697756, ARHR_ALL_HITS: 0.6790131, NOVELTY: 0.0051666, AVERAGE_POPULARITY: 0.7519459, DIVERSITY_MEAN_INTER_LIST: 0.6383626, DIVERSITY_HERFINDAHL: 0.9638316, COVERAGE_ITEM: 0.0180519, COVERAGE_ITEM_CORRECT: 0.0079185, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8690110, DIVERSITY_GINI: 0.0015616, SHANNON_ENTROPY: 5.1491427, RATIO_DIVERSITY_HERFINDAHL: 0.9642034, RATIO_DIVERSITY_GINI: 0.0063047, RATIO_SHANNON_ENTROPY: 0.4156115, RATIO_AVERAGE_POPULARITY: 3.6707182, RATIO_NOVELTY: 0.0303883, 
SearchBayesianSkopt: Config 92 is suboptimal. Config: {'topK': 1000, 'shrink': 700, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0, 'ICM_weight': 1203.984225467711} - results: PRECISION: 0.2084030, PRECISION_RECALL_MIN_DEN: 0.2100547, RECALL: 0.0451640, MAP: 0.1011033, MAP_MIN_DEN: 0.1018971, MRR: 0.4380622, NDCG: 0.2187321, F1: 0.0742393, HIT_RATE: 0.8694090, ARHR_ALL_HITS: 0.6626175, NOVELTY: 0.0052002, AVERAGE_POPULARITY: 0.7266898, DIVERSITY_MEAN_INTER_LIST: 0.6717609, DIVERSITY_HERFINDAHL: 0.9671712, COVERAGE_ITEM: 0.0244200, COVERAGE_ITEM_CORRECT: 0.0101335, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8686447, DIVERSITY_GINI: 0.0017759, SHANNON_ENTROPY: 5.3172295, RATIO_DIVERSITY_HERFINDAHL: 0.9675443, RATIO_DIVERSITY_GINI: 0.0071699, RATIO_SHANNON_ENTROPY: 0.4291786, RATIO_AVERAGE_POPULARITY: 3.5474277, RATIO_NOVELTY: 0.0305858, 
SearchBayesianSkopt: Config 93 is suboptimal. Config: {'topK': 1000, 'shrink': 694, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 2.0, 'ICM_weight': 4181.5409870252815} - results: PRECISION: 0.2030943, PRECISION_RECALL_MIN_DEN: 0.2048838, RECALL: 0.0439076, MAP: 0.0999695, MAP_MIN_DEN: 0.1008178, MRR: 0.4428618, NDCG: 0.2162026, F1: 0.0722050, HIT_RATE: 0.8576771, ARHR_ALL_HITS: 0.6624913, NOVELTY: 0.0051446, AVERAGE_POPULARITY: 0.7677415, DIVERSITY_MEAN_INTER_LIST: 0.5761400, DIVERSITY_HERFINDAHL: 0.9576098, COVERAGE_ITEM: 0.0102442, COVERAGE_ITEM_CORRECT: 0.0056482, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8569231, DIVERSITY_GINI: 0.0012730, SHANNON_ENTROPY: 4.8097887, RATIO_DIVERSITY_HERFINDAHL: 0.9579792, RATIO_DIVERSITY_GINI: 0.0051395, RATIO_SHANNON_ENTROPY: 0.3882206, RATIO_AVERAGE_POPULARITY: 3.7478263, RATIO_NOVELTY: 0.0302590, 
SearchBayesianSkopt: Config 94 is suboptimal. Config: {'topK': 427, 'shrink': 1000, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0, 'ICM_weight': 10000.0} - results: PRECISION: 0.2094735, PRECISION_RECALL_MIN_DEN: 0.2111214, RECALL: 0.0457659, MAP: 0.1021591, MAP_MIN_DEN: 0.1028853, MRR: 0.4418810, NDCG: 0.2203282, F1: 0.0751197, HIT_RATE: 0.8711688, ARHR_ALL_HITS: 0.6690163, NOVELTY: 0.0051937, AVERAGE_POPULARITY: 0.7328886, DIVERSITY_MEAN_INTER_LIST: 0.6662596, DIVERSITY_HERFINDAHL: 0.9666211, COVERAGE_ITEM: 0.0266349, COVERAGE_ITEM_CORRECT: 0.0109087, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8704029, DIVERSITY_GINI: 0.0017953, SHANNON_ENTROPY: 5.3103655, RATIO_DIVERSITY_HERFINDAHL: 0.9669940, RATIO_DIVERSITY_GINI: 0.0072483, RATIO_SHANNON_ENTROPY: 0.4286245, RATIO_AVERAGE_POPULARITY: 3.5776878, RATIO_NOVELTY: 0.0305478, 
SearchBayesianSkopt: Config 95 is suboptimal. Config: {'topK': 499, 'shrink': 1000, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 0.5966410026978691, 'ICM_weight': 10000.0} - results: PRECISION: 0.2018404, PRECISION_RECALL_MIN_DEN: 0.2036591, RECALL: 0.0437618, MAP: 0.0994034, MAP_MIN_DEN: 0.1003262, MRR: 0.4414029, NDCG: 0.2151856, F1: 0.0719284, HIT_RATE: 0.8576038, ARHR_ALL_HITS: 0.6597159, NOVELTY: 0.0051447, AVERAGE_POPULARITY: 0.7678265, DIVERSITY_MEAN_INTER_LIST: 0.5720273, DIVERSITY_HERFINDAHL: 0.9571985, COVERAGE_ITEM: 0.0147295, COVERAGE_ITEM_CORRECT: 0.0057589, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8568498, DIVERSITY_GINI: 0.0012776, SHANNON_ENTROPY: 4.7953233, RATIO_DIVERSITY_HERFINDAHL: 0.9575678, RATIO_DIVERSITY_GINI: 0.0051581, RATIO_SHANNON_ENTROPY: 0.3870531, RATIO_AVERAGE_POPULARITY: 3.7482415, RATIO_NOVELTY: 0.0302591, 
SearchBayesianSkopt: Config 96 is suboptimal. Config: {'topK': 1000, 'shrink': 158, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.3919617375781503, 'tversky_beta': 2.0, 'ICM_weight': 3.288657714437011} - results: PRECISION: 0.2048834, PRECISION_RECALL_MIN_DEN: 0.2066397, RECALL: 0.0443700, MAP: 0.1008929, MAP_MIN_DEN: 0.1016889, MRR: 0.4427601, NDCG: 0.2176021, F1: 0.0729433, HIT_RATE: 0.8605367, ARHR_ALL_HITS: 0.6654686, NOVELTY: 0.0051642, AVERAGE_POPULARITY: 0.7593164, DIVERSITY_MEAN_INTER_LIST: 0.5879606, DIVERSITY_HERFINDAHL: 0.9587917, COVERAGE_ITEM: 0.0185503, COVERAGE_ITEM_CORRECT: 0.0080292, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8597802, DIVERSITY_GINI: 0.0013834, SHANNON_ENTROPY: 4.9133317, RATIO_DIVERSITY_HERFINDAHL: 0.9591616, RATIO_DIVERSITY_GINI: 0.0055852, RATIO_SHANNON_ENTROPY: 0.3965781, RATIO_AVERAGE_POPULARITY: 3.7066982, RATIO_NOVELTY: 0.0303738, 
SearchBayesianSkopt: Config 97 is suboptimal. Config: {'topK': 168, 'shrink': 423, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.292849224519683, 'tversky_beta': 2.0, 'ICM_weight': 2810.997916606267} - results: PRECISION: 0.2155081, PRECISION_RECALL_MIN_DEN: 0.2173979, RECALL: 0.0475991, MAP: 0.1055099, MAP_MIN_DEN: 0.1063481, MRR: 0.4505914, NDCG: 0.2264736, F1: 0.0779757, HIT_RATE: 0.8802610, ARHR_ALL_HITS: 0.6865963, NOVELTY: 0.0051957, AVERAGE_POPULARITY: 0.7347894, DIVERSITY_MEAN_INTER_LIST: 0.6832759, DIVERSITY_HERFINDAHL: 0.9683226, COVERAGE_ITEM: 0.0272440, COVERAGE_ITEM_CORRECT: 0.0135113, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8794872, DIVERSITY_GINI: 0.0020072, SHANNON_ENTROPY: 5.4769373, RATIO_DIVERSITY_HERFINDAHL: 0.9686961, RATIO_DIVERSITY_GINI: 0.0081039, RATIO_SHANNON_ENTROPY: 0.4420693, RATIO_AVERAGE_POPULARITY: 3.5869666, RATIO_NOVELTY: 0.0305595, 
SearchBayesianSkopt: Config 98 is suboptimal. Config: {'topK': 399, 'shrink': 702, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.2308542087916232, 'tversky_beta': 1.2658518365960312, 'ICM_weight': 10000.0} - results: PRECISION: 0.2109620, PRECISION_RECALL_MIN_DEN: 0.2126942, RECALL: 0.0462335, MAP: 0.1025307, MAP_MIN_DEN: 0.1033014, MRR: 0.4416454, NDCG: 0.2213103, F1: 0.0758451, HIT_RATE: 0.8763015, ARHR_ALL_HITS: 0.6701053, NOVELTY: 0.0051960, AVERAGE_POPULARITY: 0.7315697, DIVERSITY_MEAN_INTER_LIST: 0.6724772, DIVERSITY_HERFINDAHL: 0.9672428, COVERAGE_ITEM: 0.0266903, COVERAGE_ITEM_CORRECT: 0.0116839, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8755311, DIVERSITY_GINI: 0.0018393, SHANNON_ENTROPY: 5.3506819, RATIO_DIVERSITY_HERFINDAHL: 0.9676159, RATIO_DIVERSITY_GINI: 0.0074261, RATIO_SHANNON_ENTROPY: 0.4318787, RATIO_AVERAGE_POPULARITY: 3.5712494, RATIO_NOVELTY: 0.0305613, 
SearchBayesianSkopt: Config 99 is suboptimal. Config: {'topK': 484, 'shrink': 295, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.5276670849315074, 'tversky_beta': 2.0, 'ICM_weight': 10000.0} - results: PRECISION: 0.2074424, PRECISION_RECALL_MIN_DEN: 0.2092638, RECALL: 0.0454184, MAP: 0.1022206, MAP_MIN_DEN: 0.1030738, MRR: 0.4463664, NDCG: 0.2201967, F1: 0.0745209, HIT_RATE: 0.8668426, ARHR_ALL_HITS: 0.6728819, NOVELTY: 0.0051718, AVERAGE_POPULARITY: 0.7534060, DIVERSITY_MEAN_INTER_LIST: 0.6100716, DIVERSITY_HERFINDAHL: 0.9610027, COVERAGE_ITEM: 0.0224819, COVERAGE_ITEM_CORRECT: 0.0099673, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8660806, DIVERSITY_GINI: 0.0015209, SHANNON_ENTROPY: 5.0424230, RATIO_DIVERSITY_HERFINDAHL: 0.9613734, RATIO_DIVERSITY_GINI: 0.0061404, RATIO_SHANNON_ENTROPY: 0.4069976, RATIO_AVERAGE_POPULARITY: 3.6778460, RATIO_NOVELTY: 0.0304190, 
SearchBayesianSkopt: Config 100 is suboptimal. Config: {'topK': 333, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.1296538093602266, 'tversky_beta': 0.9507520187221539, 'ICM_weight': 429.24610247992945} - results: PRECISION: 0.2104341, PRECISION_RECALL_MIN_DEN: 0.2121162, RECALL: 0.0462606, MAP: 0.1010052, MAP_MIN_DEN: 0.1016926, MRR: 0.4334802, NDCG: 0.2191269, F1: 0.0758473, HIT_RATE: 0.8753483, ARHR_ALL_HITS: 0.6596094, NOVELTY: 0.0052793, AVERAGE_POPULARITY: 0.6830134, DIVERSITY_MEAN_INTER_LIST: 0.7535538, DIVERSITY_HERFINDAHL: 0.9753499, COVERAGE_ITEM: 0.0480093, COVERAGE_ITEM_CORRECT: 0.0201562, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8745788, DIVERSITY_GINI: 0.0029028, SHANNON_ENTROPY: 5.9262317, RATIO_DIVERSITY_HERFINDAHL: 0.9757261, RATIO_DIVERSITY_GINI: 0.0117198, RATIO_SHANNON_ENTROPY: 0.4783340, RATIO_AVERAGE_POPULARITY: 3.3342155, RATIO_NOVELTY: 0.0310513, 
SearchBayesianSkopt: Config 101 is suboptimal. Config: {'topK': 559, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.7394135505288888, 'tversky_beta': 2.0, 'ICM_weight': 653.0819690097335} - results: PRECISION: 0.2104854, PRECISION_RECALL_MIN_DEN: 0.2122106, RECALL: 0.0462694, MAP: 0.1026903, MAP_MIN_DEN: 0.1034855, MRR: 0.4453095, NDCG: 0.2216380, F1: 0.0758625, HIT_RATE: 0.8741018, ARHR_ALL_HITS: 0.6734128, NOVELTY: 0.0052300, AVERAGE_POPULARITY: 0.7184630, DIVERSITY_MEAN_INTER_LIST: 0.6835836, DIVERSITY_HERFINDAHL: 0.9683533, COVERAGE_ITEM: 0.0362146, COVERAGE_ITEM_CORRECT: 0.0151171, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8733333, DIVERSITY_GINI: 0.0021020, SHANNON_ENTROPY: 5.4683645, RATIO_DIVERSITY_HERFINDAHL: 0.9687269, RATIO_DIVERSITY_GINI: 0.0084868, RATIO_SHANNON_ENTROPY: 0.4413774, RATIO_AVERAGE_POPULARITY: 3.5072672, RATIO_NOVELTY: 0.0307611, 
SearchBayesianSkopt: Config 102 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 0.0, 'ICM_weight': 28.345998540259902} - results: PRECISION: 0.1643716, PRECISION_RECALL_MIN_DEN: 0.1654521, RECALL: 0.0342142, MAP: 0.0737346, MAP_MIN_DEN: 0.0741540, MRR: 0.3553147, NDCG: 0.1700551, F1: 0.0566390, HIT_RATE: 0.7843525, ARHR_ALL_HITS: 0.5097267, NOVELTY: 0.0056291, AVERAGE_POPULARITY: 0.4319496, DIVERSITY_MEAN_INTER_LIST: 0.8767270, DIVERSITY_HERFINDAHL: 0.9876663, COVERAGE_ITEM: 0.0429149, COVERAGE_ITEM_CORRECT: 0.0246415, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.7836630, DIVERSITY_GINI: 0.0057551, SHANNON_ENTROPY: 7.0574315, RATIO_DIVERSITY_HERFINDAHL: 0.9880473, RATIO_DIVERSITY_GINI: 0.0232358, RATIO_SHANNON_ENTROPY: 0.5696384, RATIO_AVERAGE_POPULARITY: 2.1086161, RATIO_NOVELTY: 0.0331086, 
SearchBayesianSkopt: Config 103 is suboptimal. Config: {'topK': 1000, 'shrink': 743, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.9878901126853653, 'tversky_beta': 2.0, 'ICM_weight': 1160.748987692862} - results: PRECISION: 0.2058146, PRECISION_RECALL_MIN_DEN: 0.2075233, RECALL: 0.0445542, MAP: 0.1013710, MAP_MIN_DEN: 0.1021560, MRR: 0.4444134, NDCG: 0.2185610, F1: 0.0732511, HIT_RATE: 0.8620766, ARHR_ALL_HITS: 0.6684099, NOVELTY: 0.0051586, AVERAGE_POPULARITY: 0.7594679, DIVERSITY_MEAN_INTER_LIST: 0.5971552, DIVERSITY_HERFINDAHL: 0.9597111, COVERAGE_ITEM: 0.0184949, COVERAGE_ITEM_CORRECT: 0.0071433, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8613187, DIVERSITY_GINI: 0.0013868, SHANNON_ENTROPY: 4.9242768, RATIO_DIVERSITY_HERFINDAHL: 0.9600814, RATIO_DIVERSITY_GINI: 0.0055990, RATIO_SHANNON_ENTROPY: 0.3974615, RATIO_AVERAGE_POPULARITY: 3.7074379, RATIO_NOVELTY: 0.0303413, 
SearchBayesianSkopt: New best config found. Config 104: {'topK': 188, 'shrink': 839, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 2.0, 'ICM_weight': 10000.0} - results: PRECISION: 0.2178619, PRECISION_RECALL_MIN_DEN: 0.2196450, RECALL: 0.0480550, MAP: 0.1068634, MAP_MIN_DEN: 0.1077056, MRR: 0.4524792, NDCG: 0.2286246, F1: 0.0787415, HIT_RATE: 0.8820208, ARHR_ALL_HITS: 0.6925865, NOVELTY: 0.0051930, AVERAGE_POPULARITY: 0.7334313, DIVERSITY_MEAN_INTER_LIST: 0.6970348, DIVERSITY_HERFINDAHL: 0.9696984, COVERAGE_ITEM: 0.0225926, COVERAGE_ITEM_CORRECT: 0.0114624, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8812454, DIVERSITY_GINI: 0.0019889, SHANNON_ENTROPY: 5.5199158, RATIO_DIVERSITY_HERFINDAHL: 0.9700724, RATIO_DIVERSITY_GINI: 0.0080299, RATIO_SHANNON_ENTROPY: 0.4455383, RATIO_AVERAGE_POPULARITY: 3.5803371, RATIO_NOVELTY: 0.0305431, 
SearchBayesianSkopt: Config evaluated with evaluator_test. Config: {'topK': 188, 'shrink': 839, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 2.0, 'ICM_weight': 10000.0} - results:
CUTOFF: 10 - PRECISION: 0.2734477, PRECISION_RECALL_MIN_DEN: 0.2747220, RECALL: 0.0480991, MAP: 0.1452175, MAP_MIN_DEN: 0.1457551, MRR: 0.5207908, NDCG: 0.2851803, F1: 0.0818082, HIT_RATE: 0.9309435, ARHR_ALL_HITS: 0.8626342, NOVELTY: 0.0051932, AVERAGE_POPULARITY: 0.7333157, DIVERSITY_MEAN_INTER_LIST: 0.6971579, DIVERSITY_HERFINDAHL: 0.9697107, COVERAGE_ITEM: 0.0233678, COVERAGE_ITEM_CORRECT: 0.0120715, COVERAGE_USER: 0.9993407, COVERAGE_USER_CORRECT: 0.9303297, DIVERSITY_GINI: 0.0019955, SHANNON_ENTROPY: 5.5223068, RATIO_DIVERSITY_HERFINDAHL: 0.9700848, RATIO_DIVERSITY_GINI: 0.0080569, RATIO_SHANNON_ENTROPY: 0.4457313, RATIO_AVERAGE_POPULARITY: 3.5797726, RATIO_NOVELTY: 0.0305444, 

SearchBayesianSkopt: Config 105 is suboptimal. Config: {'topK': 614, 'shrink': 594, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 1.056647556979633, 'ICM_weight': 1456.8517115917564} - results: PRECISION: 0.2043701, PRECISION_RECALL_MIN_DEN: 0.2058329, RECALL: 0.0443154, MAP: 0.0965156, MAP_MIN_DEN: 0.0971239, MRR: 0.4210368, NDCG: 0.2117242, F1: 0.0728369, HIT_RATE: 0.8664027, ARHR_ALL_HITS: 0.6348770, NOVELTY: 0.0052794, AVERAGE_POPULARITY: 0.6629539, DIVERSITY_MEAN_INTER_LIST: 0.7739993, DIVERSITY_HERFINDAHL: 0.9773943, COVERAGE_ITEM: 0.0318401, COVERAGE_ITEM_CORRECT: 0.0139543, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8656410, DIVERSITY_GINI: 0.0026436, SHANNON_ENTROPY: 5.9152932, RATIO_DIVERSITY_HERFINDAHL: 0.9777713, RATIO_DIVERSITY_GINI: 0.0106734, RATIO_SHANNON_ENTROPY: 0.4774511, RATIO_AVERAGE_POPULARITY: 3.2362927, RATIO_NOVELTY: 0.0310517, 
SearchBayesianSkopt: Config 106 is suboptimal. Config: {'topK': 333, 'shrink': 916, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.4252338417239366, 'tversky_beta': 1.2553849379647193, 'ICM_weight': 10000.0} - results: PRECISION: 0.2072591, PRECISION_RECALL_MIN_DEN: 0.2090063, RECALL: 0.0453781, MAP: 0.1022765, MAP_MIN_DEN: 0.1030878, MRR: 0.4483798, NDCG: 0.2202624, F1: 0.0744547, HIT_RATE: 0.8680892, ARHR_ALL_HITS: 0.6742311, NOVELTY: 0.0051652, AVERAGE_POPULARITY: 0.7543837, DIVERSITY_MEAN_INTER_LIST: 0.6181941, DIVERSITY_HERFINDAHL: 0.9618149, COVERAGE_ITEM: 0.0210975, COVERAGE_ITEM_CORRECT: 0.0086384, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8673260, DIVERSITY_GINI: 0.0015131, SHANNON_ENTROPY: 5.0606057, RATIO_DIVERSITY_HERFINDAHL: 0.9621859, RATIO_DIVERSITY_GINI: 0.0061091, RATIO_SHANNON_ENTROPY: 0.4084653, RATIO_AVERAGE_POPULARITY: 3.6826185, RATIO_NOVELTY: 0.0303797, 
SearchBayesianSkopt: Config 107 is suboptimal. Config: {'topK': 5, 'shrink': 567, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.5649096816801764, 'tversky_beta': 2.0, 'ICM_weight': 44.2683629971473} - results: PRECISION: 0.2055140, PRECISION_RECALL_MIN_DEN: 0.2072233, RECALL: 0.0458184, MAP: 0.0969469, MAP_MIN_DEN: 0.0976037, MRR: 0.4289307, NDCG: 0.2138288, F1: 0.0749312, HIT_RATE: 0.8763748, ARHR_ALL_HITS: 0.6433219, NOVELTY: 0.0053890, AVERAGE_POPULARITY: 0.6033860, DIVERSITY_MEAN_INTER_LIST: 0.8938917, DIVERSITY_HERFINDAHL: 0.9893826, COVERAGE_ITEM: 0.0668919, COVERAGE_ITEM_CORRECT: 0.0293482, COVERAGE_USER: 0.9991209, COVERAGE_USER_CORRECT: 0.8756044, DIVERSITY_GINI: 0.0069942, SHANNON_ENTROPY: 7.3104710, RATIO_DIVERSITY_HERFINDAHL: 0.9897643, RATIO_DIVERSITY_GINI: 0.0282384, RATIO_SHANNON_ENTROPY: 0.5900624, RATIO_AVERAGE_POPULARITY: 2.9455045, RATIO_NOVELTY: 0.0316960, 
